car,motorcycle,bus,truck,total,bbox_area_ratio,mean_bbox_area,max_bbox_area,cluster_density,crowd_density,brightness,sharpness,edge_density,zone_top,zone_mid,zone_bottom,bottom_motor,mid_car,is_night,is_rain,filepath,cam_id,label
6,28,0,1,35,0.2840966796875,3324.7428571428572,28199.0,0.008117047991071429,13.350951194763184,124.277763671875,721.8573767081258,0.144697265625,4,17,14,16,1,0,0,dataset_cleaned/congested/cam10_20251204_152237.png,cam10,congested
7,1,1,0,9,0.05202392578125,2367.6666666666665,5782.0,0.0057804361979166665,10.811017990112305,101.61825439453125,691.6464867506921,0.118935546875,3,5,1,0,5,0,0,dataset_cleaned/congested/cam10_20251203_174316.png,cam10,congested
16,5,1,3,25,0.1559619140625,2555.28,11808.0,0.0062384765625,3.3219799995422363,127.23471435546875,478.19190439504996,0.0774609375,16,6,3,2,2,0,0,dataset_cleaned/free_flow/cam11_20251206_152514.png,cam11,free_flow
6,1,0,2,9,0.22630234375000002,10862.5125,50960.28,0.0252569580078125,0.9469822645187378,102.9522265625,476.65062915272097,0.06592895507812499,1,7,0,0,5,1,0,dataset_cleaned/free_flow/cam09_20251205_212800.png,cam09,free_flow
7,9,1,7,24,0.21476318359375,3665.2916666666665,43310.0,0.008948465983072916,4.929476737976074,134.76918701171874,460.78890262365354,0.10098388671875,7,17,0,0,4,0,0,dataset_cleaned/free_flow/cam09_20251204_125921.png,cam09,free_flow
11,17,1,1,30,0.28384765625,3875.4666666666667,23970.0,0.009461588541666668,10.766754150390625,123.071064453125,812.1926966245413,0.16290771484375,8,15,7,7,3,0,0,dataset_cleaned/congested/cam10_20251206_122010.png,cam10,congested
10,4,10,0,24,0.48533935546875,8283.125,92040.0,0.02022247314453125,5.1577067375183105,128.034970703125,662.8811652412178,0.14375,10,9,5,0,3,0,0,dataset_cleaned/free_flow/cam07_20251209_070000.png,cam07,free_flow
10,3,1,4,18,0.13187255859375,3000.8333333333335,24321.0,0.007326253255208333,4.637165069580078,129.076416015625,510.6786450850903,0.10953857421875,5,12,1,0,10,0,0,dataset_cleaned/free_flow/cam09_20251203_150221.png,cam09,free_flow
8,12,2,2,24,0.13437255859375,2293.2916666666665,18634.0,0.005598856608072917,7.64906120300293,119.231220703125,630.2738908879995,0.09630126953125,9,13,2,1,3,0,0,dataset_cleaned/moderate/cam11_20251207_081854.png,cam11,moderate
5,5,2,2,14,0.14037841796875,4107.071428571428,24442.0,0.010027029854910715,5.272857189178467,133.027197265625,501.74975340890273,0.10761474609375,4,9,1,1,4,0,0,dataset_cleaned/free_flow/cam09_20251209_172641.png,cam09,free_flow
7,22,1,2,32,0.18162539062500002,2179.5046875000003,11603.98,0.005067672729492188,19.359840393066406,95.70562255859375,674.5063725555647,0.07753759765625,12,11,9,9,3,1,0,dataset_cleaned/congested/cam11_20251205_203816.png,cam11,congested
10,8,0,3,21,0.16713623046875,3259.9523809523807,12065.0,0.007958868117559524,4.481642723083496,110.0031787109375,550.1705730774343,0.080927734375,7,13,1,2,5,0,0,dataset_cleaned/free_flow/cam08_20251209_133157.png,cam08,free_flow
9,17,7,2,35,0.320947265625,3756.0,28116.0,0.009169921874999999,10.97230052947998,123.72771240234376,717.6443374676643,0.12130615234375,12,19,4,4,3,0,0,dataset_cleaned/moderate/cam11_20251209_104714.png,cam11,moderate
3,13,0,3,19,0.09468505859375,2041.2105263157894,24240.0,0.004983424136513158,3.7878341674804688,133.4735302734375,524.1241344699622,0.1137255859375,2,16,1,0,3,0,0,dataset_cleaned/free_flow/cam09_20251209_110205.png,cam09,free_flow
5,8,1,1,15,0.25104736328125,6855.266666666666,55223.0,0.016736490885416667,4.030525207519531,129.802177734375,583.7405853646992,0.09094482421875,6,6,3,1,0,0,0,dataset_cleaned/free_flow/cam11_20251207_063853.png,cam11,free_flow
13,13,1,5,32,0.26810791015625,3431.78125,31944.0,0.008378372192382813,3.4821038246154785,133.89081298828125,504.9238300754486,0.10916259765625,6,24,2,1,12,0,0,dataset_cleaned/free_flow/cam09_20251205_122655.png,cam09,free_flow
8,9,2,3,22,0.16038330078125,2986.0454545454545,22646.0,0.007290150035511363,5.8265156745910645,112.528486328125,628.9879411091267,0.0897265625,17,4,1,1,1,0,0,dataset_cleaned/free_flow/cam11_20251207_091354.png,cam11,free_flow
8,3,3,1,15,0.157861328125,4310.666666666667,35700.0,0.010524088541666667,5.619992256164551,103.27524169921875,615.5441794394495,0.10271728515625,6,7,2,2,5,0,0,dataset_cleaned/moderate/cam10_20251208_174024.png,cam10,moderate
8,6,3,1,18,0.25776611328125,5865.611111111111,48363.0,0.01432033962673611,21.017669677734375,100.20586669921875,800.0043754821777,0.13626708984375,6,10,2,1,5,0,0,dataset_cleaned/congested/cam10_20251203_175837.png,cam10,congested
8,17,0,0,25,0.2141650390625,3508.88,30132.0,0.0085666015625,16.344709396362305,89.24232421875,525.5817033879996,0.08609375,2,18,5,5,5,0,0,dataset_cleaned/congested/cam08_20251204_170553.png,cam08,congested
7,15,1,2,25,0.0992529296875,1626.16,10353.0,0.0039701171875,6.6845808029174805,128.09294921875,571.5020677592219,0.0879345703125,17,5,3,4,1,0,0,dataset_cleaned/free_flow/cam11_20251203_104745.png,cam11,free_flow
4,2,2,1,9,0.11646484375,5300.444444444444,32125.0,0.012940538194444445,6.055373668670654,131.17048583984376,472.48751784429544,0.0990869140625,1,7,1,0,4,0,0,dataset_cleaned/free_flow/cam09_20251209_060019.png,cam09,free_flow
10,16,6,2,34,0.3395068359375,4090.0588235294117,21624.0,0.009985495174632352,16.558767318725586,121.93873046875,705.3043259428977,0.1193505859375,10,15,9,7,4,0,0,dataset_cleaned/congested/cam11_20251203_164124.png,cam11,congested
16,8,4,0,28,0.15271728515625,2234.035714285714,8532.0,0.0054541887555803565,4.635960578918457,130.9629443359375,578.9954321267547,0.1163427734375,9,17,2,1,8,0,0,dataset_cleaned/free_flow/cam07_20251205_154415.png,cam07,free_flow
7,25,1,0,33,0.42806640625,5313.212121212121,42387.0,0.012971709280303029,30.42642593383789,111.45994140625,682.2210335425376,0.132431640625,3,18,12,12,2,0,0,dataset_cleaned/congested/cam08_20251203_163936.png,cam08,congested
3,13,0,2,18,0.16123291015625,3668.9444444444443,53259.0,0.008957383897569443,2.3685340881347656,133.06921875,442.40802473210687,0.0947119140625,3,15,0,0,3,0,0,dataset_cleaned/free_flow/cam09_20251207_071841.png,cam09,free_flow
6,14,1,2,23,0.18348876953125,3267.695652173913,41846.0,0.007977772588315219,5.971979141235352,130.44828125,461.72470942959177,0.1006787109375,2,20,1,1,6,0,0,dataset_cleaned/free_flow/cam09_20251206_161504.png,cam09,free_flow
2,11,1,2,16,0.1039599609375,2661.375,8991.0,0.00649749755859375,7.077375888824463,110.96231201171875,569.4165236930788,0.08169189453125,6,5,5,5,1,0,0,dataset_cleaned/moderate/cam08_20251209_151650.png,cam08,moderate
1,5,2,1,9,0.13475830078125,6133.0,46002.0,0.014973144531250001,1.4030447006225586,137.00325439453124,426.1933322336613,0.0887255859375,4,5,0,0,1,0,0,dataset_cleaned/free_flow/cam09_20251207_060341.png,cam09,free_flow
3,0,0,0,3,0.01660859375,2125.9,3399.0,0.0049430338541666665,2.8810982704162598,93.96734619140625,481.7390016988886,0.045326416015624996,0,3,0,0,3,1,0,dataset_cleaned/free_flow/cam08_20251208_205714.png,cam08,free_flow
14,7,0,2,23,0.187998046875,3348.0,28782.0,0.008173828125,2.377545118331909,130.66337890625,458.5718797789573,0.0950439453125,6,15,2,0,10,0,0,dataset_cleaned/free_flow/cam09_20251206_153004.png,cam09,free_flow
4,12,1,2,19,0.15899658203125,3427.6315789473683,45262.0,0.008368241159539474,3.322322368621826,132.231748046875,563.896801373267,0.11660400390625,2,17,0,0,3,0,0,dataset_cleaned/free_flow/cam09_20251206_095003.png,cam09,free_flow
16,6,2,2,26,0.1617529296875,2548.230769230769,12533.0,0.006221266526442308,6.983003616333008,125.493896484375,679.9908326916635,0.1383544921875,9,11,6,2,6,0,0,dataset_cleaned/moderate/cam10_20251204_112030.png,cam10,moderate
6,0,1,3,10,0.10016357421875,4102.7,11609.0,0.010016357421875,6.654080390930176,115.77101318359375,509.705749789232,0.06968505859375,3,7,0,0,5,0,0,dataset_cleaned/moderate/cam08_20251208_140354.png,cam08,moderate
10,7,3,2,22,0.3461767578125,6445.181818181818,92232.0,0.015735307173295455,4.534664154052734,118.59887939453125,552.4335028488578,0.10302001953125,13,8,1,0,3,0,0,dataset_cleaned/free_flow/cam11_20251205_112809.png,cam11,free_flow
3,1,1,2,7,0.21989023437500002,12062.550000000001,55900.16,0.02804722377232143,2.573256254196167,99.17402587890625,496.7440176938009,0.064335205078125,1,6,0,0,3,1,0,dataset_cleaned/free_flow/cam09_20251208_202117.png,cam09,free_flow
14,19,1,2,36,0.25317138671875,2880.527777777778,15965.0,0.007032538519965278,23.232683181762695,108.6299755859375,842.7409690598906,0.12405029296875,11,19,6,5,6,0,0,dataset_cleaned/congested/cam11_20251206_100013.png,cam11,congested
4,11,8,0,23,0.991337890625,17654.434782608696,333234.0,0.04310164741847826,4.41303825378418,127.67016845703125,639.3676301868201,0.13683837890625,7,13,3,6,1,0,0,dataset_cleaned/free_flow/cam07_20251208_125808.png,cam07,free_flow
7,7,0,0,14,0.06497421875,1782.15,4460.93,0.0041437639508928575,2.481720447540283,101.12612548828125,489.05303778997785,0.0645364990234375,0,14,0,1,7,1,0,dataset_cleaned/free_flow/cam09_20251207_214843.png,cam09,free_flow
5,18,1,1,25,0.205769921875,3160.626,14634.24,0.00734892578125,13.572772979736328,88.6537109375,720.526634367865,0.0790587158203125,9,9,7,8,3,1,0,dataset_cleaned/congested/cam11_20251208_210327.png,cam11,congested
7,0,4,0,11,0.42573398437500004,16348.185000000001,117302.58,0.038011962890625,5.195862770080566,86.80121337890625,678.4094194125403,0.07239111328124999,4,6,0,0,6,1,0,dataset_cleaned/free_flow/cam07_20251208_224157.png,cam07,free_flow
10,11,0,5,26,0.1939599609375,3055.6153846153848,43524.0,0.007459998497596154,7.109453201293945,132.47703369140626,485.2958126646936,0.1035888671875,6,19,1,0,9,0,0,dataset_cleaned/moderate/cam09_20251206_142504.png,cam09,moderate
2,12,0,1,15,0.10868408203125,2967.8,6512.0,0.00724560546875,12.698562622070312,119.64617431640625,701.6266503131629,0.1390478515625,2,9,4,6,0,0,0,dataset_cleaned/congested/cam10_20251203_134640.png,cam10,congested
2,1,0,0,3,0.054378515625000005,6960.450000000001,12360.0,0.01618408203125,2.916900873184204,97.94708984375,484.91164577523773,0.047750244140624995,0,3,0,0,1,1,0,dataset_cleaned/free_flow/cam08_20251207_212335.png,cam08,free_flow
6,2,2,1,11,0.1004443359375,3740.181818181818,19588.0,0.009131303267045456,3.1538374423980713,133.4722607421875,624.7313964271308,0.1362548828125,6,4,1,0,1,0,0,dataset_cleaned/free_flow/cam07_20251205_094701.png,cam07,free_flow
6,32,0,1,39,0.13264892578125,1393.1538461538462,10790.0,0.0034012545072115387,20.372892379760742,129.14888427734374,652.3335242049932,0.1027880859375,9,22,8,9,0,0,0,dataset_cleaned/congested/cam11_20251207_071854.png,cam11,congested
6,18,7,1,32,0.2052685546875,2627.4375,18564.0,0.006414642333984375,6.904806137084961,130.1718994140625,658.0681870687248,0.13803955078125,8,16,8,9,2,0,0,dataset_cleaned/free_flow/cam07_20251205_111651.png,cam07,free_flow
6,7,0,1,14,0.1734033203125,5073.285714285715,52393.0,0.012385951450892857,7.0794477462768555,135.12580322265626,533.080460979843,0.1136865234375,0,14,0,0,5,0,0,dataset_cleaned/moderate/cam09_20251206_111503.png,cam09,moderate
8,9,3,2,22,0.21830810546875,4064.5,18012.0,0.009923095703125,3.3105263710021973,126.82597412109375,477.107733024502,0.08509033203125,11,9,2,3,1,0,0,dataset_cleaned/free_flow/cam11_20251207_144354.png,cam11,free_flow
5,9,1,0,15,0.05331298828125,1455.8,6075.0,0.00355419921875,7.113925933837891,127.9590625,632.0855834654809,0.1135693359375,4,10,1,1,2,0,0,dataset_cleaned/moderate/cam10_20251209_163651.png,cam10,moderate
5,4,6,0,15,0.13076416015625,3570.733333333333,23326.0,0.008717610677083333,2.533168315887451,131.40292724609375,655.5485515771803,0.13275146484375,6,8,1,0,2,0,0,dataset_cleaned/free_flow/cam07_20251204_132631.png,cam07,free_flow
3,12,0,3,18,0.152900390625,3479.3333333333335,44392.0,0.008494466145833332,2.582406520843506,128.19656982421876,531.7055337285459,0.10912109375,2,16,0,0,2,0,0,dataset_cleaned/free_flow/cam09_20251207_074841.png,cam09,free_flow
3,5,2,1,11,0.14201416015625,5288.090909090909,37400.0,0.012910378196022728,4.41867733001709,114.75364013671874,528.1663202696801,0.074931640625,3,8,0,0,3,0,0,dataset_cleaned/free_flow/cam08_20251205_115709.png,cam08,free_flow
18,18,2,2,40,0.29852294921875,3056.875,25326.0,0.00746307373046875,7.668044090270996,120.3877490234375,784.764607532406,0.12469482421875,14,21,5,5,7,0,0,dataset_cleaned/moderate/cam11_20251203_154541.png,cam11,moderate
10,6,1,0,17,0.077734375,1872.9411764705883,10956.0,0.004572610294117646,8.491023063659668,133.10197021484376,749.7541088495194,0.16098876953125,8,6,3,2,3,0,0,dataset_cleaned/moderate/cam07_20251206_090952.png,cam07,moderate
11,15,2,0,28,0.31290771484375,4577.392857142857,31248.0,0.01117527553013393,19.245330810546875,121.17474609375,814.8398935502767,0.16234619140625,8,16,4,3,2,0,0,dataset_cleaned/congested/cam10_20251205_170221.png,cam10,congested
4,9,1,1,15,0.07319091796875,1998.6,6660.0,0.00487939453125,4.339334487915039,93.814345703125,521.788806316757,0.072763671875,4,10,1,1,3,0,0,dataset_cleaned/free_flow/cam08_20251203_103219.png,cam08,free_flow
3,2,2,0,7,0.087037890625,4774.650000000001,18738.79,0.011101771763392857,35.83654022216797,110.6148974609375,842.0853463688287,0.1341593017578125,3,3,1,0,1,1,0,dataset_cleaned/congested/cam10_20251209_180139.png,cam10,congested
6,20,0,1,27,0.16864013671875,2558.3333333333335,45872.0,0.006245930989583333,5.0842156410217285,130.27083740234374,446.9663381366491,0.0911865234375,2,25,0,0,6,0,0,dataset_cleaned/free_flow/cam09_20251204_170555.png,cam09,free_flow
4,2,2,1,9,0.97594970703125,44416.555555555555,340527.0,0.10843885633680556,3.386448383331299,123.1432861328125,571.2603588809906,0.12304931640625,3,6,0,0,1,0,0,dataset_cleaned/free_flow/cam07_20251207_132327.png,cam07,free_flow
7,7,1,3,18,0.15963134765625,3632.5,31823.0,0.008868408203125,3.512906312942505,132.96218994140625,559.6059848380089,0.11756103515625,5,12,1,0,5,0,0,dataset_cleaned/free_flow/cam09_20251207_104841.png,cam09,free_flow
7,0,6,2,15,0.39139404296875,10687.666666666666,105294.0,0.02609293619791667,2.4536755084991455,124.95837890625,586.8512175105514,0.12310302734375,11,3,1,0,1,0,0,dataset_cleaned/free_flow/cam07_20251208_131815.png,cam07,free_flow
13,9,2,0,24,0.1647509765625,2811.75,11550.0,0.006864624023437501,22.409687042236328,117.5277099609375,845.2548584666193,0.1590576171875,8,12,4,4,3,0,0,dataset_cleaned/congested/cam10_20251203_152304.png,cam10,congested
6,20,3,0,29,0.0989306640625,1397.3103448275863,4896.0,0.0034114022090517243,8.392359733581543,124.666953125,684.4902272413015,0.12343505859375,7,16,6,7,1,0,0,dataset_cleaned/moderate/cam10_20251203_105559.png,cam10,moderate
2,3,3,0,8,0.33380703125,16022.737500000001,90771.84,0.0372552490234375,1.9042428731918335,110.966279296875,741.6068946641141,0.09470153808593751,3,4,1,0,1,1,0,dataset_cleaned/free_flow/cam07_20251209_183120.png,cam07,free_flow
5,3,2,5,15,0.1397216796875,3815.3333333333335,36300.0,0.009314778645833332,2.9162864685058594,136.069716796875,471.65162064626236,0.099951171875,6,8,1,0,5,0,0,dataset_cleaned/free_flow/cam09_20251209_142700.png,cam09,free_flow
6,6,2,0,14,0.23866445312500004,7637.2625,28285.86,0.017757771809895833,50.0,113.26743896484375,953.9607003111663,0.1364959716796875,1,9,2,2,4,1,0,dataset_cleaned/congested/cam07_20251209_180625.png,cam07,congested
2,1,1,1,5,0.04966552734375,4068.6,8736.0,0.00993310546875,3.5520551204681396,101.5326708984375,562.3773260799406,0.07138916015625,1,4,0,0,2,0,0,dataset_cleaned/free_flow/cam08_20251203_111700.png,cam08,free_flow
8,6,1,2,17,0.10063232421875,2424.6470588235293,16275.0,0.005919548483455882,18.574508666992188,111.8890869140625,499.97039657592774,0.11145263671875,0,11,6,5,7,0,0,dataset_cleaned/congested/cam08_20251206_121458.png,cam08,congested
8,12,1,4,25,0.118173828125,1936.16,8640.0,0.004726953125,7.38444709777832,124.389384765625,629.0094346789776,0.10003662109375,12,9,4,5,3,0,0,dataset_cleaned/moderate/cam11_20251203_121513.png,cam11,moderate
21,11,3,1,36,0.39713134765625,4518.472222222223,23517.0,0.011031426323784723,22.31244468688965,119.27237548828126,902.8369298738243,0.179453125,8,13,15,10,8,0,0,dataset_cleaned/congested/cam10_20251209_100207.png,cam10,congested
8,16,0,0,24,0.09995361328125,1705.875,4221.0,0.00416473388671875,8.883264541625977,127.46666259765625,527.4919812991858,0.0897119140625,12,6,6,7,1,0,0,dataset_cleaned/moderate/cam11_20251207_150354.png,cam11,moderate
11,8,3,0,22,0.2569482421875,4783.909090909091,32258.0,0.011679465553977274,9.669147491455078,126.883466796875,832.1964296325682,0.1660009765625,4,12,6,6,7,0,0,dataset_cleaned/moderate/cam07_20251209_171632.png,cam07,moderate
6,5,1,0,12,0.14888427734375,5081.916666666667,30282.0,0.012407023111979167,5.280806541442871,118.02822265625,611.6696709072054,0.102314453125,4,7,1,1,3,0,0,dataset_cleaned/moderate/cam08_20251204_084733.png,cam08,moderate
15,5,1,0,21,0.313176171875,5726.65,18933.46,0.013315313430059523,19.943279266357422,95.50806396484376,805.5359981337413,0.090876953125,5,12,4,1,8,1,0,dataset_cleaned/congested/cam11_20251205_203316.png,cam11,congested
10,4,2,0,16,1.25303466796875,32077.6875,348320.0,0.07831466674804688,10.030542373657227,112.4357177734375,799.8373956183437,0.1423828125,3,9,4,1,5,0,0,dataset_cleaned/moderate/cam07_20251206_175453.png,cam07,moderate
4,2,4,0,10,1.1942765625000002,45860.22,358427.64,0.1066318359375,6.483958721160889,109.46270263671875,768.0346474816425,0.10540747070312499,2,8,0,0,3,1,0,dataset_cleaned/free_flow/cam07_20251207_212828.png,cam07,free_flow
9,20,5,0,34,0.2769384765625,3336.294117647059,21248.0,0.008145249310661764,17.500776290893555,125.621318359375,763.4421450280605,0.1635888671875,7,18,9,6,2,0,0,dataset_cleaned/congested/cam07_20251204_161553.png,cam07,congested
8,8,0,2,18,0.05506103515625,1252.9444444444443,5175.0,0.0030589463975694443,28.206899642944336,120.67170166015624,563.0500681990623,0.12220458984375,0,9,9,8,6,0,0,dataset_cleaned/congested/cam08_20251206_141458.png,cam08,congested
12,15,3,0,30,0.13835693359375,1889.0333333333333,11400.0,0.004611897786458334,10.551227569580078,129.12184814453124,721.2074944362403,0.14642578125,9,17,4,3,4,0,0,dataset_cleaned/moderate/cam07_20251203_105820.png,cam07,moderate
7,2,1,5,15,0.17114013671875,4673.266666666666,34320.0,0.011409342447916667,2.454190254211426,133.66129150390626,533.9681274349155,0.115732421875,4,10,1,0,6,0,0,dataset_cleaned/free_flow/cam09_20251206_120003.png,cam09,free_flow
6,21,1,1,29,0.261240234375,3689.793103448276,36504.0,0.009008283943965517,32.101680755615234,113.8829345703125,581.7977340259312,0.10171630859375,9,13,7,9,2,0,0,dataset_cleaned/congested/cam11_20251205_173712.png,cam11,congested
1,6,0,0,7,0.0248779296875,1455.7142857142858,3190.0,0.0035539899553571432,7.546685695648193,108.27595458984375,563.7061699655293,0.08610595703125,0,7,0,0,1,0,0,dataset_cleaned/moderate/cam08_20251203_152830.png,cam08,moderate
9,10,1,4,24,0.1080810546875,1844.5833333333333,12972.0,0.004503377278645833,10.714964866638184,126.18369384765624,496.4104492050168,0.08149658203125,14,9,1,0,2,0,0,dataset_cleaned/moderate/cam11_20251207_144854.png,cam11,moderate
5,0,0,0,5,0.01960205078125,1605.8,2772.0,0.00392041015625,2.1791203022003174,132.2708154296875,504.5918343220651,0.06326904296875,1,4,0,0,4,0,0,dataset_cleaned/free_flow/cam08_20251207_133335.png,cam08,free_flow
5,15,1,2,23,0.20285400390625,3612.5652173913045,33528.0,0.00881973930027174,4.8959574699401855,130.330341796875,492.2361311633826,0.106650390625,3,19,1,1,5,0,0,dataset_cleaned/free_flow/cam09_20251208_164945.png,cam09,free_flow
2,8,0,1,11,0.33481201171875,12467.181818181818,64395.0,0.030437455610795458,12.907421112060547,97.8419140625,543.0928743379357,0.0870947265625,0,6,5,4,1,0,0,dataset_cleaned/congested/cam08_20251204_174551.png,cam08,congested
6,8,2,1,17,0.096572265625,2326.823529411765,9483.0,0.0056807215073529415,7.132002830505371,126.6323193359375,684.0645190885303,0.14361572265625,5,12,0,1,4,0,0,dataset_cleaned/moderate/cam07_20251208_130812.png,cam07,moderate
11,17,5,0,33,0.1484228515625,1842.2424242424242,11234.0,0.004497662168560607,14.962930679321289,126.1918798828125,744.8052618322134,0.1372119140625,8,18,7,2,3,0,0,dataset_cleaned/congested/cam10_20251209_151159.png,cam10,congested
7,14,1,0,22,0.191796875,3570.909090909091,14190.0,0.008718039772727273,17.069686889648438,122.78716552734375,788.7271744725647,0.14625244140625,2,12,8,7,3,0,0,dataset_cleaned/congested/cam10_20251207_114848.png,cam10,congested
4,4,0,6,14,0.18509521484375,5415.357142857143,51562.0,0.01322108677455357,2.7604868412017822,131.8829541015625,518.6768383080899,0.1084521484375,3,11,0,0,4,0,0,dataset_cleaned/free_flow/cam09_20251208_140908.png,cam09,free_flow
6,7,1,0,14,0.07191650390625,2104.0714285714284,13932.0,0.005136893136160714,4.935849666595459,126.1962939453125,600.2111595528067,0.11219970703125,5,7,2,2,0,0,0,dataset_cleaned/moderate/cam10_20251207_070348.png,cam10,moderate
15,14,4,1,34,0.26243408203125,3161.5588235294117,18748.0,0.007718649471507353,20.111352920532227,120.0347314453125,719.9717609565496,0.12229248046875,9,21,4,3,6,0,0,dataset_cleaned/congested/cam11_20251203_165059.png,cam11,congested
3,4,0,0,7,0.10226562500000001,5610.000000000001,17929.21,0.013044084821428572,21.01661491394043,92.20829833984375,616.7125291445668,0.07187231445312499,0,5,2,0,1,1,0,dataset_cleaned/congested/cam08_20251205_202252.png,cam08,congested
9,6,1,1,17,0.1653759765625,3984.5882352941176,18404.0,0.009727998621323529,5.407430648803711,103.3492578125,602.3993398474695,0.09138671875,2,12,3,3,7,0,0,dataset_cleaned/moderate/cam08_20251209_100159.png,cam08,moderate
5,7,5,3,20,0.24366455078125,4990.25,30895.0,0.012183227539062499,8.068076133728027,126.367294921875,722.8334908063351,0.1443603515625,8,11,1,0,0,0,0,dataset_cleaned/moderate/cam10_20251204_125001.png,cam10,moderate
4,6,0,0,10,0.038833593750000006,1491.21,2832.5,0.0034672851562500004,3.805412769317627,102.5287841796875,672.9514672633348,0.089063232421875,3,7,0,1,3,1,0,dataset_cleaned/free_flow/cam10_20251206_181509.png,cam10,free_flow
11,5,4,1,21,0.18233154296875,3556.3333333333335,16848.0,0.008682454427083333,5.968181610107422,124.782021484375,755.8262685302732,0.14420654296875,10,5,6,3,2,0,0,dataset_cleaned/moderate/cam10_20251204_140029.png,cam10,moderate
13,1,2,0,16,0.17292734375000002,4743.150000000001,16092.720000000001,0.011028529575892856,6.817914009094238,103.72477783203125,760.7486183948172,0.10836254882812499,3,8,3,0,5,1,0,dataset_cleaned/moderate/cam10_20251205_181503.png,cam10,moderate
4,1,1,0,6,0.08181884765625,5585.5,19950.0,0.013636474609375,4.603023052215576,113.92830322265625,531.3622468901634,0.06956298828125,1,5,0,0,3,0,0,dataset_cleaned/free_flow/cam08_20251205_134138.png,cam08,free_flow
4,7,5,0,16,0.0726123046875,1858.875,6555.0,0.00453826904296875,3.1259572505950928,131.92758056640625,628.799694405645,0.12496826171875,8,4,4,3,1,0,0,dataset_cleaned/free_flow/cam07_20251205_123630.png,cam07,free_flow
9,1,0,0,10,0.24077880859375,9862.3,43692.0,0.024077880859375,13.758993148803711,116.762958984375,488.63455914492005,0.08007080078125,3,4,3,0,3,0,0,dataset_cleaned/congested/cam08_20251204_173052.png,cam08,congested
7,6,1,1,15,0.0486865234375,1329.4666666666667,3705.0,0.0032457682291666665,3.0498695373535156,122.34150634765625,562.65512384603,0.10740234375,4,11,0,0,6,0,0,dataset_cleaned/free_flow/cam09_20251205_081228.png,cam09,free_flow
9,0,2,0,11,0.11202734375000001,4301.85,14349.960000000001,0.01000244140625,5.162820339202881,92.4733642578125,609.1173685785486,0.0680684814453125,0,7,3,0,5,1,0,dataset_cleaned/free_flow/cam08_20251205_204752.png,cam08,free_flow
10,6,0,1,17,0.1536083984375,3701.0588235294117,9898.0,0.009035788143382352,29.073165893554688,106.76686279296875,513.1828343176843,0.0880859375,0,12,5,3,7,0,0,dataset_cleaned/congested/cam08_20251208_173445.png,cam08,congested
1,1,0,0,2,0.03370937500000001,6472.200000000001,9760.28,0.015048828125,6.903825759887695,98.300302734375,499.06611396824684,0.0501138916015625,0,2,0,0,0,1,0,dataset_cleaned/moderate/cam08_20251206_203959.png,cam08,moderate
13,19,3,1,36,0.36174072265625,4115.805555555556,42630.0,0.010048353407118056,6.942251682281494,115.66479248046875,682.9417415770532,0.11601318359375,9,23,4,3,4,0,0,dataset_cleaned/moderate/cam11_20251205_080821.png,cam11,moderate
2,4,3,2,11,0.14459716796875,5384.272727272727,32704.0,0.013145197088068182,3.262892246246338,128.60740234375,589.3442065412459,0.12089111328125,5,4,2,1,0,0,0,dataset_cleaned/free_flow/cam07_20251204_141806.png,cam07,free_flow
7,12,1,0,20,0.08193359375,1678.0,5530.0,0.0040966796875,11.564647674560547,116.6793212890625,550.2080612288478,0.08082763671875,2,18,0,1,6,0,0,dataset_cleaned/congested/cam08_20251204_145658.png,cam08,congested
9,0,1,2,12,0.13590087890625,4638.75,13965.0,0.011325073242187499,8.307869911193848,110.540947265625,497.35581423339835,0.0987841796875,0,8,4,0,5,0,0,dataset_cleaned/moderate/cam08_20251206_084958.png,cam08,moderate
8,9,1,4,22,0.10698974609375,1991.9545454545455,12880.0,0.004863170276988637,8.64409065246582,130.6967333984375,533.6711977333963,0.079990234375,16,6,0,1,1,0,0,dataset_cleaned/moderate/cam11_20251205_104321.png,cam11,moderate
14,19,2,0,35,0.211826171875,2478.9714285714285,22410.0,0.006052176339285714,13.60623550415039,121.66035888671875,776.4846557579934,0.123759765625,12,20,3,3,2,0,0,dataset_cleaned/congested/cam11_20251207_102854.png,cam11,congested
7,21,2,0,30,0.1919384765625,2620.6,18300.0,0.00639794921875,9.637073516845703,126.089716796875,765.3298266448913,0.14603759765625,7,18,5,5,1,0,0,dataset_cleaned/congested/cam10_20251203_113448.png,cam10,congested
2,4,1,3,10,0.16265869140625,6662.5,48037.0,0.016265869140625,3.0384602546691895,123.02497802734375,619.3131616866528,0.11482666015625,3,7,0,0,2,0,0,dataset_cleaned/free_flow/cam09_20251206_084503.png,cam09,free_flow
6,16,2,0,24,0.1349755859375,2303.5833333333335,20336.0,0.005623982747395833,12.11138916015625,125.360439453125,664.465223435974,0.1298828125,7,13,4,4,0,0,0,dataset_cleaned/congested/cam10_20251204_115816.png,cam10,congested
10,20,3,4,37,0.252353515625,2793.6216216216217,25155.0,0.006820365287162163,6.4849042892456055,125.491533203125,619.104969549179,0.10140380859375,17,18,2,1,2,0,0,dataset_cleaned/moderate/cam11_20251205_095322.png,cam11,moderate
